
Circuit: Titulo: Circuito Inversor c/ transistor MOS

Warning: Pd = 0 is less than W.
Warning: Ps = 0 is less than W.
Warning: Pd = 0 is less than W.
Warning: Ps = 0 is less than W.
Circuit: Titulo: Circuito Inversor c/ transistor MOS
Date: Mon Sep 06 11:58:23  2010


                  Titulo: Circuito Inversor c/ transistor MOS
                  Transient Analysis  Mon Sep 06 11:58:23  2010
--------------------------------------------------------------------------------
Index   time            v(2)            v(3)            
--------------------------------------------------------------------------------
93	2.000100e-08	5.000000e+00	6.303695e+00	
94	2.000101e-08	5.000000e+00	6.259979e+00	
95	2.000103e-08	5.000000e+00	6.181109e+00	
96	2.000108e-08	5.000000e+00	6.058666e+00	
97	2.000115e-08	5.000000e+00	5.929321e+00	
98	2.000122e-08	5.000000e+00	5.842317e+00	
99	2.000135e-08	5.000000e+00	5.743056e+00	
100	2.000158e-08	5.000000e+00	5.676639e+00	
101	2.000194e-08	5.000000e+00	5.638124e+00	
102	2.000252e-08	5.000000e+00	5.591981e+00	
103	2.000369e-08	5.000000e+00	5.469431e+00	
104	2.000602e-08	5.000000e+00	5.153078e+00	
105	2.000941e-08	5.000000e+00	4.628891e+00	
106	2.001283e-08	5.000000e+00	4.084522e+00	
107	2.001724e-08	5.000000e+00	3.385824e+00	
108	2.002605e-08	5.000000e+00	2.473162e+00	
109	2.004281e-08	5.000000e+00	2.150406e+00	
110	2.006090e-08	5.000000e+00	1.935403e+00	
111	2.008226e-08	5.000000e+00	1.728963e+00	
112	2.012496e-08	5.000000e+00	1.417017e+00	
113	2.021038e-08	5.000000e+00	9.742964e-01	
114	2.038120e-08	5.000000e+00	4.687025e-01	
115	2.072078e-08	5.000000e+00	8.244999e-02	
116	2.105453e-08	5.000000e+00	1.616286e-02	
117	2.152726e-08	5.000000e+00	-1.401462e-03	
118	2.211615e-08	5.000000e+00	1.409001e-03	
119	2.311615e-08	5.000000e+00	-1.408006e-03	
120	2.411615e-08	5.000000e+00	1.406536e-03	
121	2.511615e-08	5.000000e+00	-1.404847e-03	
122	2.611615e-08	5.000000e+00	1.403131e-03	
123	2.711615e-08	5.000000e+00	-1.401363e-03	
124	2.811615e-08	5.000000e+00	1.399629e-03	
125	2.911615e-08	5.000000e+00	-1.397865e-03	
126	3.000100e-08	5.000000e+00	1.395922e-03	
127	3.000110e-08	4.500000e+00	-3.932514e-01	
128	3.000112e-08	4.375000e+00	-4.960458e-01	
129	3.000117e-08	4.125000e+00	-7.047584e-01	
130	3.000127e-08	3.625000e+00	-9.169642e-01	
131	3.000144e-08	2.801620e+00	-9.969110e-01	
132	3.000163e-08	1.825343e+00	-1.041898e+00	
133	3.000191e-08	4.656901e-01	-1.039644e+00	
134	3.000200e-08	5.203200e-12	-1.048055e+00	
135	3.000200e-08	0.000000e+00	-1.035136e+00	
136	3.000201e-08	0.000000e+00	-1.012914e+00	
137	3.000202e-08	0.000000e+00	-9.806692e-01	
138	3.000205e-08	0.000000e+00	-9.324856e-01	
139	3.000207e-08	0.000000e+00	-8.924637e-01	
140	3.000213e-08	0.000000e+00	-8.337207e-01	
141	3.000222e-08	0.000000e+00	-7.689673e-01	
142	3.000240e-08	0.000000e+00	-7.049953e-01	
143	3.000276e-08	0.000000e+00	-6.646859e-01	
144	3.000332e-08	0.000000e+00	-6.411822e-01	
145	3.000444e-08	0.000000e+00	-6.080114e-01	
146	3.000581e-08	0.000000e+00	-5.744614e-01	
